Seed,Model_type,Model,Domain,PCA,RMSE,MAE
375,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 375, 'verbose': 0}",FALSE,TRUE,5766.998277,2833.519921
375,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 375, 'verbose': 0}",FALSE,TRUE,6330.848426,3160.980571
375,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,6477.127709,3498.694476
375,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,8546.267809,5961.454912
375,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1, 'random_state': 375, 'verbose': 0}",FALSE,FALSE,6404.790327,3625.494048
375,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 0.5, 'n_estimators': 80, 'random_state': 375, 'verbose': 0}",FALSE,FALSE,6154.922993,2890.900769
375,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,7196.542083,4784.704337
375,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,10178.67575,7352.073347
376,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 5, 'random_state': 376, 'verbose': 0}",TRUE,TRUE,8950.107226,4704.039107
376,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 0.5, 'n_estimators': 25, 'random_state': 376, 'verbose': 0}",TRUE,TRUE,8594.948759,3249.230119
376,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,14077.76273,9796.233538
376,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,TRUE,9340.942298,4719.507696
376,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 376, 'verbose': 0}",TRUE,FALSE,8594.054765,3207.27506
376,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 50, 'random_state': 376, 'verbose': 0}",TRUE,FALSE,8371.853391,2962.101325
376,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (32, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,11114.1014,7093.929238
376,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,FALSE,25491.22198,14688.59951
376,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 376, 'verbose': 0}",FALSE,TRUE,3653.414881,2867.262064
376,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 376, 'verbose': 0}",FALSE,TRUE,3098.212452,2259.97687
376,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",FALSE,TRUE,10589.57106,6163.184784
376,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,12984.15659,7713.794605
376,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 15, 'random_state': 376, 'verbose': 0}",FALSE,FALSE,3163.129266,2458.194504
376,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 376, 'verbose': 0}",FALSE,FALSE,5062.587321,3585.834095
376,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,6561.785059,5155.464166
376,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,10570.24449,8719.966902
377,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 377, 'verbose': 0}",TRUE,TRUE,3958.533629,2137.159881
377,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 377, 'verbose': 0}",TRUE,TRUE,4029.19915,2011.340198
377,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,8593.515886,4928.571325
377,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,TRUE,6485.121832,5139.881066
377,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 10, 'random_state': 377, 'verbose': 0}",TRUE,FALSE,4257.263837,2298.492649
377,XGB,"{'learning_rate': 0.01, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 377, 'verbose': 0}",TRUE,FALSE,4373.518415,2083.438753
377,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (32, 8), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,9504.081467,6977.00532
377,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,FALSE,12032.57139,8916.655981
377,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 377, 'verbose': 0}",FALSE,TRUE,6693.809123,3629.807441
377,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 80, 'random_state': 377, 'verbose': 0}",FALSE,TRUE,6735.246712,3201.160349
377,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",FALSE,TRUE,12780.19075,8311.502472
377,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,TRUE,9503.541362,6951.167505
377,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 377, 'verbose': 0}",FALSE,FALSE,6734.849315,3617.608413
377,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 10, 'random_state': 377, 'verbose': 0}",FALSE,FALSE,6558.174032,3226.539905
377,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,9508.49341,6186.266675
377,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,FALSE,18468.71117,12965.47555
378,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 378, 'verbose': 0}",TRUE,TRUE,10241.54726,4684.161042
378,XGB,"{'learning_rate': 0.01, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 25, 'random_state': 378, 'verbose': 0}",TRUE,TRUE,10311.98419,4558.095159
378,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,10398.34469,5444.57807
378,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,TRUE,10268.32409,5327.546876
378,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 1, 'random_state': 378, 'verbose': 0}",TRUE,FALSE,10196.08388,4829.34256
378,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 378, 'verbose': 0}",TRUE,FALSE,9974.024678,4868.144448
378,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,10250.14864,5631.728676
378,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,FALSE,13421.31255,9128.836346
378,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 378, 'verbose': 0}",FALSE,TRUE,3946.373742,2848.630149
378,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 80, 'random_state': 378, 'verbose': 0}",FALSE,TRUE,4400.28755,3483.203993
378,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,5083.148764,4301.92998
378,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,4744.4276,3764.124111
378,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 378, 'verbose': 0}",FALSE,FALSE,3743.21173,2769.249375
378,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 378, 'verbose': 0}",FALSE,FALSE,5170.342327,3720.045558
378,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",FALSE,FALSE,6278.283824,4951.205411
378,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,FALSE,12449.70041,8897.659337
379,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 379, 'verbose': 0}",TRUE,TRUE,8772.982973,3706.841905
379,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 80, 'random_state': 379, 'verbose': 0}",TRUE,TRUE,8659.105851,3395.12264
379,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,9624.000276,5703.73684
379,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,TRUE,9454.775069,5461.144636
379,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 379, 'verbose': 0}",TRUE,FALSE,9155.836357,4385.074286
379,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 379, 'verbose': 0}",TRUE,FALSE,8345.926953,3456.788354
379,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 16), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",TRUE,FALSE,8110.20765,6088.017842
379,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,FALSE,14360.55945,11100.71657
379,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 10, 'random_state': 379, 'verbose': 0}",FALSE,TRUE,3599.893714,2563.616994
379,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 379, 'verbose': 0}",FALSE,TRUE,3059.054362,1756.616571
379,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,5258.541158,3948.08193
379,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,TRUE,8824.618944,5536.722623
379,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 379, 'verbose': 0}",FALSE,FALSE,3641.587117,2855.207917
379,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 379, 'verbose': 0}",FALSE,FALSE,4137.940743,3293.920718
379,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,10379.56395,6792.416001
379,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,14971.95646,11228.47968
380,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 2, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 380, 'verbose': 0}",TRUE,TRUE,9253.348587,4146.554365
380,XGB,"{'learning_rate': 0.01, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 25, 'random_state': 380, 'verbose': 0}",TRUE,TRUE,9471.902081,4169.138291
380,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,10155.49654,5965.546145
380,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,TRUE,9754.568078,5041.100891
380,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 380, 'verbose': 0}",TRUE,FALSE,9471.63007,4246.458155
380,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 380, 'verbose': 0}",TRUE,FALSE,9281.772278,4000.148161
380,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,10117.97679,5731.034386
380,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,FALSE,62110.79822,23444.56237
380,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 380, 'verbose': 0}",FALSE,TRUE,8532.714727,3237.722084
380,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 0.5, 'n_estimators': 10, 'random_state': 380, 'verbose': 0}",FALSE,TRUE,8528.73171,3117.336355
380,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,8838.816339,4546.636539
380,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,9099.163057,4880.295608
380,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 5, 'random_state': 380, 'verbose': 0}",FALSE,FALSE,8180.268923,3041.96381
380,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 25, 'random_state': 380, 'verbose': 0}",FALSE,FALSE,8585.870457,4042.241804
380,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (32, 16), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,11086.06733,6641.961382
380,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,14334.62362,10606.10222
381,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 381, 'verbose': 0}",TRUE,TRUE,10600.41535,5204.93508
381,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 50, 'random_state': 381, 'verbose': 0}",TRUE,TRUE,10672.48034,5522.218641
381,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,10220.91087,6173.003305
381,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,TRUE,10311.43703,5227.953986
381,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 5, 'random_state': 381, 'verbose': 0}",TRUE,FALSE,10394.54395,5194.657322
381,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 381, 'verbose': 0}",TRUE,FALSE,10574.46465,5084.735721
381,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,10638.55008,5937.011129
381,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,FALSE,11373.31391,7825.363862
381,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1, 'random_state': 381, 'verbose': 0}",FALSE,TRUE,9128.646409,4854.194643
381,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 80, 'random_state': 381, 'verbose': 0}",FALSE,TRUE,5905.659266,3862.534841
381,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",FALSE,TRUE,30271.57229,11388.46433
381,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,6693.991211,5012.837334
381,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 1, 'random_state': 381, 'verbose': 0}",FALSE,FALSE,6483.880342,3457.224107
381,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 25, 'random_state': 381, 'verbose': 0}",FALSE,FALSE,4666.214455,2387.402725
381,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,7918.355122,5605.896846
381,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,18553.30641,11126.24768
382,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 4, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 382, 'verbose': 0}",TRUE,TRUE,10668.6854,5495.612322
382,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 382, 'verbose': 0}",TRUE,TRUE,10800.84603,5386.170196
382,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (64, 16), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",TRUE,TRUE,10707.34155,6734.730783
382,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,TRUE,10094.46538,5881.519467
382,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 15, 'random_state': 382, 'verbose': 0}",TRUE,FALSE,10336.59842,5160.435933
382,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 50, 'random_state': 382, 'verbose': 0}",TRUE,FALSE,10529.66625,5066.132983
382,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",TRUE,FALSE,15662.20605,8891.400157
382,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",TRUE,FALSE,20100.16572,13293.67759
382,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 382, 'verbose': 0}",FALSE,TRUE,10392.67707,5361.818334
382,XGB,"{'learning_rate': 0.14, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 382, 'verbose': 0}",FALSE,TRUE,10594.2055,4996.981735
382,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,13451.8887,8667.85338
382,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,10171.19032,5423.734904
382,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 382, 'verbose': 0}",FALSE,FALSE,10235.62297,5097.051727
382,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 80, 'random_state': 382, 'verbose': 0}",FALSE,FALSE,9745.246795,5178.334867
382,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",FALSE,FALSE,9730.009551,6111.285224
382,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,FALSE,22948.85128,12711.60313
383,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 383, 'verbose': 0}",TRUE,TRUE,11208.7653,5495.955119
383,XGB,"{'learning_rate': 0.01, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 383, 'verbose': 0}",TRUE,TRUE,11209.73671,5662.1764
383,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",TRUE,TRUE,11690.16623,7084.350308
383,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,TRUE,10723.01133,5758.466502
383,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 383, 'verbose': 0}",TRUE,FALSE,11082.75485,5402.520922
383,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 383, 'verbose': 0}",TRUE,FALSE,10924.45338,5231.270961
383,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",TRUE,FALSE,21082.94737,9138.913964
383,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",TRUE,FALSE,31415.91844,16879.57932
383,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 383, 'verbose': 0}",FALSE,TRUE,10365.24912,4823.306111
383,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 383, 'verbose': 0}",FALSE,TRUE,10302.99886,4824.038158
383,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",FALSE,TRUE,12100.42165,6951.224056
383,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",FALSE,TRUE,10299.5789,5368.785432
383,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 383, 'verbose': 0}",FALSE,FALSE,9533.285177,4337.82498
383,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 80, 'random_state': 383, 'verbose': 0}",FALSE,FALSE,9618.750037,3767.386493
383,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",FALSE,FALSE,11544.63837,6872.868336
383,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",FALSE,FALSE,14769.40068,10511.18945
384,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 1, 'random_state': 384, 'verbose': 0}",TRUE,TRUE,7302.696827,4430.133929
384,XGB,"{'learning_rate': 0.14, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 384, 'verbose': 0}",TRUE,TRUE,5053.006299,3482.572724
384,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (32, 16), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",TRUE,TRUE,5474.47807,3866.197757
