Seed,Model_type,Model,Domain,PCA,RMSE,MAE
6,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 15, 'random_state': 6, 'verbose': 0}",True,True,8103.047922344157,5967.509166666668
6,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 6, 'verbose': 0}",True,True,11045.78643388431,7587.081792399919
6,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",True,True,119922.3038500692,46072.450877729956
6,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,True,141857.85215984756,46936.05142089639
6,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 6, 'verbose': 0}",True,False,17978.431791874827,8992.65767857143
6,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 6, 'verbose': 0}",True,False,10764.093022772275,4834.957108647461
6,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",True,False,162521.814937588,46392.82502060942
6,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,False,203961.49210394072,55498.79140809786
6,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 6, 'verbose': 0}",False,True,13934.342602778313,8132.054166666667
6,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 6, 'verbose': 0}",False,True,14042.40761316102,7971.939424012589
6,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 16), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",False,True,122389.7997163122,36754.33432729902
